pool	block	ident	line	budget	record	text
0x1c7bf30b	0x70	0x66	0	55	318	The world is in your hands, Snake!
0x1c7bf30b	0xe0	0x7e	0	71	318	She telegraphs her flame attack - watch for it.
0x1c7bf30b	0x160	0x57	0	39	318	Be careful, Snake!
0x1c7bf30b	0x1c0	0x90	0	87	318	Evade those horizontal jumps by rolling to the side.
0x1c7bf30b	0x250	0x46	0	23	318	Careful...
0x1c7bf30b	0x2a0	0x9a	0	43	318	Looks like she does a sweep attack
0x1c7bf30b	0x2a0	0x9a	1	38	318	right after throwing a punch!
0x1c7bf30b	0x340	0x6a	0	55	318	Move forward or backward to dodge!
0x1c7bf30b	0x3b0	0x76	0	71	318	The basilisk's poison turns its victims to stone.
0x1c7bf30b	0x430	0x6a	0	55	318	El basilisco is truly fearsome...
0x1c7bf30b	0x4a0	0x69	0	55	318	Use <I=MOVE> to resist!
0x1c7bf30b	0x510	0x51	0	39	318	You can do it!
0x1c7bf30b	0x570	0x69	0	55	318	Use <I=MOVE> to resist!
0x1c7bf30b	0x5e0	0x5a	0	39	318	Have your partner shoot!
0x1c7bf30b	0x640	0x7d	0	71	318	Duck behind the warehouse when it's about to charge!
0x1c7bf30b	0x6c0	0x86	0	87	318	Those drill missiles burrow underground to reach their target.
0x1c7bf30b	0x750	0x75	0	71	318	Take out those missiles before they go below ground!
0x1c7bf30b	0x7d0	0x63	0	55	318	Keep an eye on where it's going to land!
0x1c7bf30b	0x840	0x66	0	55	318	It can fire rockets behind itself.
0x1c7bf30b	0x8b0	0x73	0	71	318	Try to get a read on its rockets' firing pattern.
0x1c7bf30b	0x930	0x8d	0	87	318	When that cluster bomb hatch opens, run like hell!
0x1c7bf30b	0x9c0	0x64	0	55	318	Aim for the leg joints!
0x1c7bf30b	0xa30	0x93	0	103	318	It's leaking electromagnetic radiation. The missiles aren't operational.
0x1c7bf30b	0xad0	0xa5	0	43	318	The missiles won't work now.
0x1c7bf30b	0xad0	0xa5	1	54	318	It's leaking electromagnetic radiation.
0x1c7bf30b	0xb80	0x80	0	71	318	Help each other get out before you get crushed!
0x1c7bf30b	0xc00	0x4e	0	23	318	Keep it up, everyone!
0x1c7bf30b	0xc50	0x73	0	71	318	How could anyone possibly throw a monster like that?
0x1c7bf30b	0xcd0	0x4f	0	23	318	It is a miracle...
0x1c7bf30b	0xd20	0x6f	0	55	318	Quick, tap <I=ACT> as fast as you can!
0x1c7bf30b	0xd90	0xa3	0	49	318	You've got to stop Peace Walker
0x1c7bf30b	0xd90	0xa3	1	49	318	before she can launch her nuke!
0x1c7bf30b	0xe40	0xaf	0	62	318	She's going back into nuclear launch mode!
0x1c7bf30b	0xe40	0xaf	1	36	318	Stop her, Snake!
0x1c7bf30b	0xef0	0x98	0	61	318	We're running out of time! It's about to launch!
0x1c7bf30b	0xef0	0x98	1	20	318	Hurry!!
0x1c7bf30b	0xf90	0x6b	0	55	318	It's gonna launch...! Do something!!
0x1c7bf30b	0x1000	0x66	0	55	318	We're too late... oh God...
0x1c7bf30b	0x1070	0x53	0	39	318	OK, now's your chance!
0x1c7bf30b	0x10d0	0x52	0	39	318	Now! Now!
0x1c7bf30b	0x1130	0x13d	0	63	318	THAT'S your gear?! What were you thinking?!
0x1c7bf30b	0x1130	0x13d	1	90	318	You can't go up against the enemy like that. You won't stand a chance!
0x1c7bf30b	0x1130	0x13d	2	66	318	Come back and give yourself a fighting chance.
0x1c7bf30b	0x1270	0xc0	0	52	318	You think you can beat the enemy with THAT?!
0x1c7bf30b	0x1270	0xc0	1	61	318	Go and equip yourself with some decent weapons first!
0x1c7bf30b	0x1330	0x11a	0	83	318	You won't even hurt their feelings with the weapons you've got now!
0x1c7bf30b	0x1330	0x11a	1	37	318	You need to come back
0x1c7bf30b	0x1330	0x11a	2	69	318	and select some gear that'll actually do some damage.
0x1c7bf30b	0x1450	0x79	0	71	318	Snake! You have to stop that data from being sent!
0x1c7bf30b	0x14d0	0x54	0	39	318	Do something, Snake!
0x1c7bf30b	0x1530	0x42	0	23	318	Snake...
0x1c7bf30b	0x1580	0x5c	0	39	318	Is there nothing we can do?!
0x1c7bf30b	0x15e0	0x6a	0	55	318	Oh, this will mean the end of the world...
0x1c7bf30b	0x1650	0x53	0	39	318	I'm scared, Amanda...
0x1c7bf30b	0x16b0	0x5e	0	39	318	Oh God, we're all doomed...!
0x1c7bf30b	0x1710	0x65	0	55	318	Now! Get inside the AI pod!
0x1c7bf30b	0x1780	0x67	0	55	318	The AI pod is open - get inside!
0x1c7c730b	0x0	0x6a	0	55	324	The gate! Get through before it closes!
0x1c7c730b	0x70	0x67	0	55	324	RPGs?! Here?! That's nuts!
0x1c7c730b	0xe0	0x84	0	87	324	Don't hold back. They deserve what they get - and worse!
0x1c7c730b	0x170	0x58	0	39	324	Take the elevator, quick!
0x1c7c730b	0x1d0	0x6a	0	55	324	What's wrong? Afraid of elevators?
0x1c7c730b	0x240	0x6c	0	55	324	Hurry, before the gate closes!
0x1c7c730b	0x2b0	0xae	0	58	324	Don't let them close that gate! <I=ACT>, Snake!
0x1c7c730b	0x2b0	0xae	1	39	324	Use <I=ACT> to prop it open!
0x1c7c730b	0x360	0xd9	0	67	324	You've got to help get your teammates through!
0x1c7c730b	0x360	0xd9	1	79	324	Press <I=ACT> while near the gate to keep it from closing!
0x1c7c730b	0x440	0xc5	0	56	324	Push <I=ACT> when the icon appears.
0x1c7c730b	0x440	0xc5	1	74	324	Hold open the gate so your teammates can get through!
0x1c7c730b	0x510	0xe2	0	77	324	You're going to have to get that gate open to proceed.
0x1c7c730b	0x510	0xe2	1	84	324	When the icon appears, hit <I=ACT> repeatedly to pry it open!
0x1c7c730b	0x600	0xfa	0	60	324	You're just going to have to pry that gate open.
0x1c7c730b	0x600	0xfa	1	48	324	Position yourself so an icon appears
0x1c7c730b	0x600	0xfa	2	47	324	Push <I=ACT> when the icon appears.
0x1c7c730b	0x700	0xc7	0	64	324	You opened the gate with your bare hands...?
0x1c7c730b	0x700	0xc7	1	65	324	You gotta teach me some of these tricks, Boss
0x1c7c730b	0x7d0	0x8f	0	87	324	Don't let them launch that nuke! Get to the control tower!
0x1c7c730b	0x860	0x7e	0	71	324	Those poor seabirds... Snake, you have to stop the launch!
0x1c7c730b	0x8e0	0x6b	0	55	324	You can't let them launch that nuke!
0x1c7c730b	0x950	0x5b	0	39	324	Head for the control tower!
0x1c7c730b	0x9b0	0x9a	0	103	324	Chaff, that's it! Use a chaff grenade to shut that thing down!
0x1c7c730b	0xa50	0xc0	0	85	324	That thing has to hover in mid-air occasionally to acquire its target.
0x1c7c730b	0xa50	0xc0	1	29	324	Shoot it then!
0x1c7c730b	0xb10	0xac	0	57	324	Weapons that cause electronic interference
0x1c7c730b	0xb10	0xac	1	40	324	should also be effective!
0x1c7c730b	0xbc0	0x5e	0	39	324	Hey, nothing over there.
0x1c7c730b	0xc20	0x72	0	71	324	The control tower! Head for the control tower!
0x1c7c730b	0xca0	0x4f	0	23	324	Head north.
0x1c7cf30b	0x0	0x95	0	103	330	You're almost there! Neutralize all enemy soldiers and take the control tower!
0x1c7cf30b	0xa0	0x86	0	87	330	No, not outside! You'll be shot dead in a second!
0x1c7cf30b	0x130	0x62	0	55	330	Watch out! Do not get yourself shot up!
0x1c7cf30b	0x1a0	0x62	0	55	330	Watch out for the gunship!
0x1c7cf30b	0x210	0x82	0	87	330	There's nowhere to run! You've gotta take those guys down!
0x1c7cf30b	0x2a0	0x65	0	55	330	Chopper! Quick, shoot it down!
0x1c7cf30b	0x310	0x55	0	39	330	Take 'em out, Snake!
0x1c7cf30b	0x370	0x81	0	87	330	Keep moving! Don't make yourself a stationary target!!
0x1c7cf30b	0x400	0xa8	0	43	330	We can't help you out with ammo.
0x1c7cf30b	0x400	0xa8	1	55	330	You'll have to procure what you can on site!
0x1c7cf30b	0x4b0	0x67	0	55	330	Hit and run, that's the key!
0x1c7cf30b	0x520	0xd4	0	75	330	Got enough ammo? If not, steal some from the enemy.
0x1c7cf30b	0x520	0xd4	1	71	330	That's what you do in guerrilla warfare, right?
0x1c7cf30b	0x600	0xa3	0	42	330	Well, so much for your cover...
0x1c7cf30b	0x600	0xa3	1	56	330	You'd better do something about that chopper!
0x1c7cf30b	0x6b0	0x63	0	55	330	You're going to run out of cover, Snake!
0x1c7cf30b	0x720	0x6b	0	55	330	You have to ground that chopper, fast!
0x1c7cf30b	0x790	0x62	0	55	330	Oh no, it is crumbling away...!
0x1c7cf30b	0x800	0x4e	0	23	330	Nice shot!
0x1c7cf30b	0x850	0x70	0	55	330	That's it, Snake! The door to the control tower!
0x1c7cf30b	0x8c0	0xb5	0	67	330	Look, Snake, the gate! These must be the last of them...
0x1c7cf30b	0x8c0	0xb5	1	46	330	Finish 'em off and head on through!
0x1c7cf30b	0x980	0x63	0	55	330	I pray you make it through okay, Snake...
0x1c7cf30b	0x9f0	0x71	0	71	330	Good job, now get in there! Head north!
0x1c7cf30b	0xa70	0x65	0	55	330	Get in there! Head to the North!
0x1c7cf30b	0xae0	0x8f	0	87	330	It's locked! You'll have to take out all enemies before you can go up!
0x1c7cf30b	0xb70	0x62	0	55	330	Take out those soldiers!
0x1c7cf30b	0xbe0	0x8f	0	87	330	Don't let them launch that nuke! Get to the control tower!
0x1c7cf30b	0xc70	0x7e	0	71	330	Those poor seabirds... Snake, you have to stop the launch!
0x1c7cf30b	0xcf0	0x6b	0	55	330	You can't let them launch that nuke!
0x1c7cf30b	0xd60	0x5b	0	39	330	Head for the control tower!
0x1c7cf30b	0xdc0	0x9a	0	103	330	Chaff, that's it! Use a chaff grenade to shut that thing down!
0x1c7cf30b	0xe60	0xc0	0	85	330	That thing has to hover in mid-air occasionally to acquire its target.
0x1c7cf30b	0xe60	0xc0	1	29	330	Shoot it then!
0x1c7cf30b	0xf20	0xac	0	57	330	Weapons that cause electronic interference
0x1c7cf30b	0xf20	0xac	1	40	330	should also be effective!
0x1c79f34b	0x0	0x110	0	38	336	This is a kill house.
0x1c79f34b	0x0	0x110	1	60	336	It's a good place to test fire new weapons.
0x1c79f34b	0x0	0x110	2	73	336	You can also try your hand at Time Attack. How about it?
0x1c79f34b	0x110	0x7e	0	71	336	I've prepared some pop-up style targets for you to practice on.
0x1c79f34b	0x190	0x122	0	61	336	The kill house is comprised of several rooms.
0x1c79f34b	0x190	0x122	1	60	336	The distance to your target differs by room.
0x1c79f34b	0x190	0x122	2	82	336	That means you'll have to switch weapons as the situation demands.
0x1c79f34b	0x2c0	0xd2	0	52	336	This is the close-range room.
0x1c79f34b	0x2c0	0xd2	1	94	336	Use it to practice with close-range weapons like handguns and shotguns.
0x1c79f34b	0x3a0	0x11c	0	44	336	This is the medium-range room.
0x1c79f34b	0x3a0	0x11c	1	66	336	It's perfect for training with medium-range weapons.
0x1c79f34b	0x3a0	0x11c	2	77	336	You know, assault rifles, heavy machine guns - stuff like that.
0x1c79f34b	0x4c0	0xd6	0	54	336	This is the long-range room.
0x1c79f34b	0x4c0	0xd6	1	92	336	It's ideal for long-range weapons like sniper rifles and missiles.
0x1c79f34b	0x5a0	0x110	0	28	336	The targets here
0x1c79f34b	0x5a0	0x110	1	70	336	have been positioned so they're out of your line of sight.
0x1c79f34b	0x5a0	0x110	2	74	336	Use this room to train with grenades and other thrown weapons.
0x1c79f34b	0x6b0	0xd6	0	70	336	This is where you can practice CQC with MSF soldiers.
0x1c79f34b	0x6b0	0xd6	1	75	336	It'll give you a taste of what it's really like in battle.
0x1c79f34b	0x790	0x145	0	46	336	This is the general training room
0x1c79f34b	0x790	0x145	1	68	336	where you will encounter targets for all the situations
0x1c79f34b	0x790	0x145	2	40	336	you'll face in real combat.
0x1c79f34b	0x790	0x145	3	61	336	It's time to put all you've learned to the test!
0x1c79f34b	0x8e0	0xd3	0	68	336	Your score varies depending on which part you hit.
0x1c79f34b	0x8e0	0xd3	1	77	336	The head scores the highest, then the torso, then the arms.
0x1c79f34b	0x9c0	0x99	0	103	336	Watch it, Snake. You'll lose points for shooting a target with its hands up.
0x1c79f34b	0xa60	0x85	0	87	336	Don't shoot the targets with their hands up or you'll be penalized!
0x1c79f34b	0xaf0	0xa6	0	18	336	Penalty!
0x1c79f34b	0xaf0	0xa6	1	79	336	Didn't I tell you NOT to shoot the targets with their hands held up?!
0x1c79f34b	0xba0	0xaf	0	59	336	Nice! You hit all the targets in your booth.
0x1c79f34b	0xba0	0xaf	1	39	336	Move on to the next one.
0x1c79f34b	0xc50	0x85	0	87	336	That's all the targets for that booth. Time to move on.
0x1c79f34b	0xce0	0xad	0	75	336	Uh... Earth to Snake. You hit all the targets in that booth.
0x1c79f34b	0xce0	0xad	1	23	336	Move on!
0x1c79f34b	0xd90	0x90	0	87	336	There's still some targets left in the last booth. Go back and have a look.
0x1c79f34b	0xe20	0xbb	0	62	336	Hold it, you're not done with the last booth yet.
0x1c79f34b	0xe20	0xbb	1	52	336	Go back and finish off all the targets.
0x1c79f34b	0xee0	0xfb	0	84	336	This is a time attack. Hit the targets and keep moving.
0x1c79f34b	0xee0	0xfb	1	94	336	Hit the last target before time runs out to complete the mission.
0x1c79f34b	0xfe0	0xa7	0	119	336	Hit the targets and keep moving. Hit the last target to complete the mission.
0x1c79f34b	0x1090	0x51	0	39	336	OK, that's the last one.
0x1c79f34b	0x10f0	0x9c	0	103	336	Now head for the goal. You can check the location in the menu window.
0x1c79f34b	0x1190	0xc1	0	50	336	This is a time attack!
0x1c79f34b	0x1190	0xc1	1	80	336	Hit as many targets as you can before time runs out!
0x1c79f34b	0x1260	0x89	0	87	336	Hit as many targets as you can before time runs out!
0x1c79f34b	0x12f0	0xaa	0	39	336	Welcome to the shooting range.
0x1c79f34b	0x12f0	0xaa	1	58	336	Just the place for a little target practice, huh?
0x1c79f34b	0x13a0	0x6c	0	55	336	When you're done, head over to the exit.
0x1c79f34b	0x1410	0x70	0	55	336	When you're ready to leave, head for the exit.
0x1c79f34b	0x1480	0x99	0	36	336	If you leave through the exit,
0x1c79f34b	0x1480	0x99	1	45	336	your weapons training session will end.
0x1c79f34b	0x1520	0x73	0	71	336	Looks like there's somebody back there. Go check it out.
0x1c79f34b	0x15a0	0x9c	0	9	336	Huh?
0x1c79f34b	0x15a0	0x9c	1	73	336	There's somebody passed out back there. You'd better go have a look.
0x1c79f34b	0x1640	0x54	0	39	336	Find Zadornov, Snake.
0x1c79f34b	0x16a0	0x51	0	39	336	Where's Zadornov?
0x1c79f34b	0x1700	0x6e	0	55	336	I have a feeling he's around here somewhere.
0x1c79f34b	0x1770	0x78	0	71	336	Zadornov should be somewhere in that area. Find him.
0x1c79f34b	0x17f0	0x67	0	55	336	Zadornov is there. No doubt about it.
0x1c7a734b	0x0	0xbd	0	54	342	Put Mother Base's gun platforms to use.
0x1c7a734b	0x0	0xbd	1	60	342	The control panel is on the edge of the deck.
0x1c7a734b	0xc0	0xd3	0	67	342	We've got more than one gun platform, you know.
0x1c7a734b	0xc0	0xd3	1	78	342	They each have different attacks - use 'em your advantage!
0x1c7a734b	0x1a0	0x86	0	87	342	ZEKE's getting distracted by the gun platforms!
0x1c7a734b	0x230	0x61	0	55	342	Now's your chance to attack!
0x1c7a734b	0x2a0	0x9a	0	103	342	The gun platforms won't last long at this rate! Do something!
0x1c7a734b	0x340	0x85	0	87	342	That cannon's taken a beating! It's useless now!
0x1c7a734b	0x3d0	0x8d	0	87	342	ZEKE's armor is thinner in some areas. Aim for the weak spots!
0x1c7a734b	0x460	0x57	0	39	342	Aim for the AI pod!
0x1c7a734b	0x4c0	0x88	0	87	342	The gun platform's back up and running! It's all yours!
0x1c7a734b	0x550	0x73	0	71	342	The rocket launcher's reloaded. Let 'em have it!
0x1c7a734b	0x5d0	0x7e	0	71	342	Supplies are loaded in the transport catapult. Fire away!
0x1c7a734b	0x650	0x74	0	71	342	Anti-ship missile is loaded and ready to launch!
0x1c7a734b	0x6d0	0x7e	0	71	342	Anti-ground missile is armed. Give 'em hell!
0x1c7a734b	0x750	0x9a	0	103	342	The gun platforms are already in use. Hold on a minute.
0x1c7a734b	0x7f0	0x8b	0	87	342	That platform's been badly damaged. We're working on it now.
0x1c7a734b	0x880	0x73	0	71	342	It's out of ammo. Wait for it to reload!
0x1c7a734b	0x900	0x8c	0	87	342	You can't use the support strike marker. The target's too close.
0x1c7a734b	0x990	0x63	0	55	342	Use the control panels on the deck.
0x1c7a734b	0xa00	0xbf	0	32	342	Tag the target first.
0x1c7a734b	0xa00	0xbf	1	81	342	Press up against a wall and press <I=ATK> while doing an Enemy Search.
0x1c7a734b	0xac0	0xc0	0	33	342	Tag the target first.
0x1c7a734b	0xac0	0xc0	1	80	342	Press up against a wall and press <I=ETAG> while doing Enemy Search.
0x1c7a734b	0xb80	0xa9	0	42	342	Strike request acknowledged.
0x1c7a734b	0xb80	0xa9	1	56	342	We'll need you to tag the target directly.
0x1c7a734b	0xc30	0x88	0	87	342	First, make sure you're safe by pressing up against a wall.
0x1c7a734b	0xcc0	0xbb	0	67	342	Then do <I=ESEARCH> to locate the enemy's position
0x1c7a734b	0xcc0	0xbb	1	46	342	and press <I=ATK> to tag 'em.
0x1c7a734b	0xd80	0xbc	0	67	342	Then do <I=ESEARCH> to locate the enemy's position
0x1c7a734b	0xd80	0xbc	1	47	342	and press <I=ETAG> to tag 'em.
0x1c7a734b	0xe40	0x5c	0	39	342	Rocket launcher ready to fire!
0x1c7a734b	0xea0	0x67	0	55	342	Transport catapult ready to launch!
0x1c7a734b	0xf10	0x63	0	55	342	Anti-ship missile ready to fire!
0x1c7a734b	0xf80	0x6c	0	55	342	Surface-to-surface guided missile ready to launch!
0x1c7a734b	0xff0	0x55	0	39	342	Locked on target! FIRE!
0x1c7a734b	0x1050	0x64	0	55	342	Target confirmed! Commence attack!
0x1c7a734b	0x10c0	0x64	0	55	342	Target acknowledged! Bombs away!
0x1c7a734b	0x1130	0x89	0	87	342	We can't fire from that position. Use a different platform.
0x1c7a734b	0x11c0	0x7d	0	71	342	Do you have a target or not? We're aborting the strike for now.
0x1c7a734b	0x1240	0x83	0	87	342	You've gotta give the order to fire from the control panel first.
0x1c7a734b	0x12d0	0xc8	0	59	342	We've activated the hatches up on deck.
0x1c7a734b	0x12d0	0xc8	1	70	342	You can use them as cover so long as they're open.
0x1c7a734b	0x13a0	0x7c	0	71	342	You have to stop Paz before she can launch that nuke!
0x1c7a734b	0x1420	0x91	0	32	342	She was a spy?
0x1c7a734b	0x1420	0x91	1	50	342	How could we have been so blind?
0x1c7a734b	0x14c0	0xbd	0	55	342	This is no AI - that thing has a human pilot!
0x1c7a734b	0x14c0	0xbd	1	58	342	It's gonna be a hell of a lot harder to predict!
0x1c7a734b	0x1580	0xb7	0	52	342	Don't worry about collateral damage!
0x1c7a734b	0x1580	0xb7	1	61	342	You have to destroy ZEKE - it's the only way!
0x1c7a734b	0x1640	0x91	0	103	342	Focus on the battle! If your mind wanders, you're finished.
0x1c7a734b	0x16e0	0xa8	0	119	342	I had a funny feeling about that girl, but to think she was a spy...
0x1c7a734b	0x1790	0x76	0	71	342	Paz... And to think I liked you.
0x1c7a734b	0x1810	0x99	0	103	342	I even told her we should go birdwatching together sometime...
0x1c7a734b	0x18b0	0x77	0	71	342	I always thought it was strange, her having that tape...
0x1c7a734b	0x1930	0xc4	0	53	342	My ZEKE... No, it can't be...
0x1c7a734b	0x1930	0xc4	1	77	342	Are all deterrents destined to be used like this...?!
0x1c7a734b	0x1a00	0x67	0	55	342	Paz...how could you be so foolish...
0x1c7a734b	0x1a70	0x57	0	39	342	Paz, I...no, never mind...
0x1c7a734b	0x1ad0	0x65	0	55	342	Snake! Try not to hurt her!
0x1c7a734b	0x1b40	0x56	0	39	342	Don't let Paz die!
0x1c7a734b	0x1ba0	0x60	0	39	342	Please, make sure Paz is OK!
0x1c7a734b	0x1c00	0x6a	0	55	342	Tranqs won't work on ZEKE!
0x1c7a734b	0x1c70	0x98	0	103	342	Make sure your teammates don't get hit by any support strikes.
0x1c7a734b	0x1d10	0xb5	0	73	342	Going CO-OP In with ZEKE will supplement your LIFE Gauge.
0x1c7a734b	0x1d10	0xb5	1	41	342	Use it to your advantage.
0x1c7a734b	0x1dd0	0x7f	0	71	342	You know you can give ZEKE orders in CO-OPS, as well.
0x1c7a734b	0x1e50	0xeb	0	51	342	To tag a target for ZEKE to attack,
0x1c7a734b	0x1e50	0xeb	1	56	342	do <I=ESEARCH> to zoom in on the target,
0x1c7a734b	0x1e50	0xeb	2	34	342	then push <I=ATK>.
0x1c7a734b	0x1f40	0xb8	0	54	342	To tag a target for ZEKE to attack,
0x1c7a734b	0x1f40	0xb8	1	59	342	do <I=ESEARCH> to zoom in on the target,
0x1c7a734b	0x2000	0xba	0	58	342	ZEKE's actions are controlled by an AI.
0x1c7a734b	0x2000	0xba	1	56	342	So it might not always follow orders.
0x1c7a734b	0x20c0	0xb0	0	41	342	We've got guests in Mother Base!
0x1c7a734b	0x20c0	0xb0	1	57	342	Activate ZEKE and take care of them immediately!
0x1c7a734b	0x2170	0xa3	0	59	342	We've successfully infiltrated the enemy base!
0x1c7a734b	0x2170	0xa3	1	39	342	Neutralize all opposition!
0x1c7a734b	0x2220	0x7b	0	71	342	If you fail, we could all be taken prisoner...
0x1c7a734b	0x22a0	0xdf	0	73	342	This is only a mock battle. Nothing is going to happen to ZEKE.
0x1c7a734b	0x22a0	0xdf	1	72	342	It may appear to become damaged, but that is all in your head.
